Crop,Crop_Year,Season,State,Area,Annual_Rainfall,Temperature,Humidity,Soil_pH,N,P,K,Fertilizer,Pesticide,Yield,GDD,Rainfall_Anomaly,Temperature_Range,Heat_Stress
Cotton,2011,Kharif,Gujarat,477.1327275457915,641.0352009270817,25.6607275103529,35.4024254051204,6.494463064066719,93.88167423680756,54.68005850912257,64.05731693741649,48431.5453389493,1360.327416126721,1.626792064033301,1879.287301242348,0.004260658357977609,8.0,0
Cotton,2018,Kharif,Madhya Pradesh,1199.5231959324456,1353.1341654577457,26.772488418091758,60.81805876146808,6.656907048447156,50.53896465838528,52.11991014501036,110.85957558333236,99732.34804955576,2969.7572348596823,3.613446710105279,2012.6986101710108,-0.022091732199350095,8.0,0
Groundnut,2019,Rabi,Andhra Pradesh,608.1267189006451,821.3821560253525,21.179350817528054,45.31727671160223,5.723703776554606,170.7705231083376,36.94765760063697,95.02770109036412,48880.003325386366,1374.30027686553,2.9363910415744674,1341.5220981033665,0.03825232726355698,8.0,0
Wheat,2016,Rabi,Bihar,1878.45205087487,522.2237025071718,27.055096846629137,37.071216972332536,5.971371437768819,125.60058718351686,80.47088427084844,30.9662025717384,132024.79851456138,3911.644837980976,3.688644949128742,2046.6116215954964,-0.19926910684643742,8.0,0
Rice,1997,Whole Year,Maharashtra,128.73803895700027,1342.3822238100167,32.09788318453022,64.23505688160148,6.606564739947422,129.14353337106903,52.67947300955097,118.4341571124512,7755.153928040094,194.18631142026456,4.035575533465302,2651.745982143626,0.21873821212112432,8.0,0
Sugarcane,2016,Whole Year,Maharashtra,1183.1784538268223,1243.9840013348753,29.32535232673231,42.18983134012497,5.502030598892885,168.66115904312082,34.742115720330496,102.52541928992883,124474.18438666048,2350.730738286883,8.858311526763654,2319.0422792078775,0.12940324357930807,8.0,0
Wheat,2002,Whole Year,Punjab,845.2774060788632,1107.171355853494,25.36181984170437,69.44291010834836,7.510060183948472,60.74162813888786,69.94659882848504,53.26647671878507,69761.37524753255,1478.9286214749504,4.079869627494278,1843.4183810045245,0.06567241325210854,8.0,0
Sugarcane,2011,Kharif,Tamil Nadu,483.1757957122121,717.8220716587155,25.84009897687225,59.26602179401139,6.513633051944656,65.42115638578105,50.78233694590914,79.42757423988968,33888.4582900097,1297.4999431319509,8.441503895599974,1900.8118772246703,0.028560316653246903,8.0,0
Wheat,2019,Whole Year,Bihar,608.4859996563927,371.3669097738928,23.20915547416812,32.76586929321245,6.784262506697713,159.23407885136623,45.9268700836707,131.50248766605606,31529.04654909942,1706.1111651540657,2.73499761198756,1585.0986569001745,-0.43057935531550245,8.0,0
Wheat,2018,Whole Year,Karnataka,3353.5453950590736,802.1962779307466,29.888288306897056,35.86590761537885,5.7622628408387655,75.72731340532177,37.95655231917321,109.66933988054056,265000.1712565676,8437.424422734866,2.855294590162476,2386.594596827647,0.434667070230196,8.0,0
Rice,2012,Summer,Rajasthan,2215.649678868074,1180.7052900607448,25.995263606555973,57.862827852997256,6.199732268437652,134.1990135263215,43.83213645454998,143.81100498225197,223416.1604407928,3359.750248131964,4.608796184670865,1919.4316327867168,0.09852272176154514,8.0,0
Maize,2004,Whole Year,Andhra Pradesh,3697.9720070947,871.373569126857,26.927644020201218,45.95329855761999,6.412927090664659,120.37936334256436,24.07507113264573,123.9153157260197,242041.804462755,8912.685547819381,2.485885817061829,2031.317282424146,0.10144301215367973,8.0,0
Sugarcane,2009,Whole Year,Rajasthan,555.915011882332,943.381639240377,20.23533817076481,66.71593022890823,5.488494242096207,180.45897835383545,42.996938219151374,15.0,31141.514117076586,965.1779629531948,7.897878293242414,1228.240580491777,-0.12228210145047201,8.0,0
Sugarcane,2013,Summer,Tamil Nadu,475.9142297887584,588.2711538423729,24.915603399752214,49.78258138499774,6.777757149351818,162.6337889103815,32.21249204318528,117.41546697567487,38069.96752751515,1315.4845942139011,6.6237643625157405,1789.8724079702656,-0.15707194280598002,8.0,0
Wheat,2009,Rabi,Andhra Pradesh,90.62615135037233,886.7265158428048,24.084172779651613,52.34460056491624,7.248824797718624,164.1674504943946,66.18783667036021,82.12632522063308,6967.018713088798,223.88961686382763,3.5082591252668944,1690.1007335581935,0.12084960936453369,8.0,0
Maize,2006,Rabi,Bihar,200.6115864222395,851.1141047764794,26.124144070827725,40.128346660587454,6.584635387111059,51.61328223769608,48.67396526815463,73.30832618487167,8809.004065497635,430.4163491111297,3.694461193874472,1934.897288499327,0.3050218785950291,8.0,0
Groundnut,2006,Rabi,Odisha,1087.092938920176,1133.5230736148503,22.202476803773912,59.63702918905791,6.645951512269691,133.99392824439093,72.02995388314164,45.56120213008512,82972.35860620766,2896.229157075626,3.2865948796075624,1464.2972164528694,0.37843344330340545,8.0,0
Sugarcane,2011,Rabi,Madhya Pradesh,2679.1394543786696,1249.2371031740076,30.320006488992725,71.68016019467323,6.481979455109843,147.09288306295554,70.36561100686828,74.247110755562,229343.85104753985,6520.216366397514,8.665848591313125,2438.400778679127,-0.09717800139647807,8.0,0
Cotton,1997,Summer,Tamil Nadu,409.0256459983508,676.8919231066209,25.200292226702874,43.104182038001376,6.136922353409972,109.75285366186684,33.01801796931559,147.22957089014676,29824.14410829668,1208.876847880805,3.480702212228826,1824.0350672043448,-0.030088098068896084,8.0,0
Wheat,2020,Rabi,Maharashtra,215.2936817360645,729.8389466231871,33.780325046774195,46.49740559341488,6.611437429454141,88.82865563198013,49.86944262042961,129.38103663301456,18135.45248625446,576.0743929929652,3.210022441906527,2853.6390056129035,-0.3373849882935059,8.0,0
Maize,1999,Rabi,Odisha,2091.612783484232,380.0492257528559,31.35345793334603,33.475368338714794,6.654733682647121,105.62777666977972,48.530137593998106,56.60823858124655,175856.0442946446,4723.9851506036775,3.5654630513714256,2562.4149520015235,-0.5378368777182734,8.0,0
Groundnut,2020,Kharif,Gujarat,817.2015878716437,735.6568234968504,33.35197397287909,49.31288870369277,6.8959672511393,140.60840392237708,50.41997099359792,49.388271791967504,55917.31957689055,2175.800155903016,2.486221272099799,2802.2368767454905,0.15249709348547202,8.0,0
Rice,1997,Summer,Karnataka,188.5099416486907,404.3473958727116,28.292884084320555,34.99253725379268,6.134611127514728,66.15660900197302,66.18072150328017,114.93698861898652,11453.865993771087,396.7072288434703,4.30194615433246,2195.1460901184664,-0.276855415872792,8.0,0
Cotton,2009,Kharif,Bihar,393.64854604578505,297.5300222079383,32.40352270883925,35.93681639464761,6.583774474864754,172.2721591234888,46.72007404385956,56.07826659031025,33371.60681889294,783.0472394829828,2.6922167539742325,2688.4227250607096,-0.5437942029840469,8.0,0
Groundnut,2007,Rabi,Bihar,5896.416795587125,443.3777898169271,24.15445049147157,48.6278830561046,6.295409196203403,44.923908002172425,49.80546506883224,74.51513289084747,304512.16978274705,13551.36035492635,1.9093896088986837,1698.5340589765885,-0.3201643434792088,8.0,0
Maize,2010,Kharif,Bihar,652.243983192032,714.4195674976866,27.680382596993464,44.61996079423995,6.409429165150966,86.34074673783832,48.79638569108959,72.40583279099741,45668.886006209286,1305.9357949962823,4.424004025527541,2121.6459116392157,0.09542675987720724,8.0,0
Cotton,2007,Rabi,Rajasthan,1387.907908319614,1145.316509823308,23.11978222260577,61.34986674815099,6.76610356339422,67.59962778971938,48.53287642222778,112.06677864271444,106182.73708886864,4062.848433843649,3.1584677153313407,1574.3738667126925,0.06559716488171,8.0,0
Groundnut,2018,Summer,Andhra Pradesh,97.97806419398484,503.0009361164577,26.215723796049872,30.352873841118004,5.370391394336839,110.96109976183637,32.63391979429686,88.43077778463082,7474.833970029221,150.8495676444531,2.0844459439530563,1945.8868555259846,-0.36419133443782403,8.0,0
Cotton,1997,Summer,Maharashtra,1244.331402911076,1329.374214487534,26.742624680034524,57.95869925081607,7.147487672147708,92.46630698667616,38.94271889518997,30.67401990324661,80153.95634120562,2235.738699869046,2.486318818674755,2009.114961604143,0.2069283432598323,8.0,0
Rice,2020,Kharif,Maharashtra,973.634703541816,981.592981401966,27.0171044658212,69.01270545662808,6.759497616808041,155.93568385953898,11.571068572483265,73.3020370559056,78277.44652568453,1592.0233518471878,4.958597881005296,2042.0525358985437,-0.10881948973565,8.0,0
Cotton,2013,Summer,Andhra Pradesh,116.74461583777844,847.1905581457501,23.778983622483125,64.99957732518976,7.315935871656567,102.44708718789268,54.24359066022108,99.60060090225194,5900.055950495858,245.73759675968037,2.1580339183056982,1653.478034697975,0.07087494192332418,8.0,0
Wheat,2015,Rabi,Rajasthan,648.4164398093295,1082.9857804027574,19.46224792312128,63.33952133372138,5.303333091950055,121.05067150599888,50.63215524631344,69.56853069487047,23235.087059255497,1353.4433900530294,4.864314651292403,1135.4697507745534,0.00760494352995765,8.0,0
Groundnut,2000,Rabi,Maharashtra,600.5233862043432,1104.7383287369112,21.754213244814068,55.546540993216965,7.064168281754741,105.76557276564822,51.88306991087657,84.3721451726027,40700.08548885684,1401.9729986702578,3.203859130233776,1410.505589377688,0.0029831978892978775,8.0,0
Wheat,1998,Summer,Bihar,827.2602233695017,484.0621184784553,29.493025028729225,44.59935950326771,6.041813998025456,99.13833770531782,71.61328439696922,104.65132032597828,59403.06989663719,2187.952081301752,3.215592274239427,2339.163003447507,-0.2577826502124448,8.0,0
Sugarcane,2006,Kharif,Bihar,744.3685186091518,648.3338805896248,24.90408171858916,48.05380707251632,7.058477670886202,117.08858812332204,58.30318080248211,32.75097385314473,77297.92419704003,2039.075369591512,7.298351795606699,1788.4898062306993,-0.0059030933033480445,8.0,0
Rice,2004,Kharif,Punjab,237.2968332709697,1090.703313259094,26.3641565542041,58.52612259700972,7.037255613481698,64.23028136774928,67.13021479017826,57.65557797628695,10553.718020403185,431.53246986644064,4.119085044920634,1963.698786504492,0.04982162502469061,8.0,0
Sugarcane,2015,Kharif,Odisha,1944.216991566973,787.1746588356056,25.92323183783173,46.06237524319497,7.589345816372551,76.7030368406957,65.25771776723646,150.26189970694634,148992.03400631176,4954.672758382918,8.185844863095049,1910.7878205398074,-0.04274742992214208,8.0,0
Rice,2018,Rabi,Madhya Pradesh,504.1730486654962,1399.7692633493086,24.966587528036094,75.20144407497779,6.814114375411821,71.29804834572032,75.30182432022939,74.66607659626195,46983.612304070586,572.2097957660847,5.668135181734892,1795.9905033643313,0.0116113912321619,8.0,0
Groundnut,2007,Kharif,Madhya Pradesh,511.22152314901865,1579.929932502571,25.523298297670237,70.33147698652532,5.461929320364661,120.99137165744962,68.66659355018493,85.01015754609213,44133.13159069278,907.939708708827,2.7786290171184027,1862.7957957204285,0.1418132680266506,8.0,0
Maize,2015,Kharif,Andhra Pradesh,1776.8126725785949,712.880751188271,22.584916940122103,55.04365238978059,6.3145882405248965,115.12104736169825,34.58104802744289,80.0959824594863,149672.75682819885,3061.833223052359,3.819657088248522,1510.1900328146523,-0.09889678811100566,8.0,0
Wheat,1998,Summer,Andhra Pradesh,1982.066651763453,915.3112336076535,21.81679445369441,49.33815489701564,6.82280847662058,117.75185533188429,58.33236031197442,63.39354819073186,132546.9723480739,4350.159714938478,3.855237236201772,1418.0153344433293,0.15698157245355648,8.0,0
Wheat,2014,Kharif,Maharashtra,3120.9516907593243,1068.9447307024902,27.21555760053141,48.06864573883354,6.634133762227384,111.3552020063303,59.25998320282662,59.50567086334033,224003.2356702661,6061.27747076524,3.052741158766743,2065.8669120637696,-0.02951352688854282,8.0,0
Rice,1999,Rabi,Karnataka,728.9292325952046,814.359637903312,23.92260478837748,43.40699411420391,5.991810553203416,124.46708706618205,55.10047280917628,103.9487902975005,58116.74913679592,1329.9102156274769,4.5932667928718365,1670.7125746052977,0.4564203150358024,8.0,0
Rice,2013,Kharif,Gujarat,423.060754578234,388.1908999337624,30.57849851103911,35.246273517087054,6.973688413543615,95.22497881751278,80.49233903491688,107.36035424837864,36454.20048171151,702.6043715213879,3.25430131675355,2469.419821324693,-0.39185110556698227,8.0,0
Maize,2006,Whole Year,Karnataka,1172.4877599111344,792.6267100295079,23.850868612850867,51.53723177732226,7.9983710372147,105.17387604936008,52.37997159072816,71.12331522786738,81114.48009530199,1937.8475604074608,4.163490014630972,1662.104233542104,0.41755262539677424,8.0,0
Rice,2006,Kharif,Odisha,3224.615479559309,727.3553922995153,29.05902719730251,33.20281308258508,6.650830830677254,123.60800263678584,57.44206301398355,74.57328923927872,288980.85882354225,8353.327655104442,4.540158915858078,2287.083263676301,-0.115491319717165,8.0,0
Sugarcane,2003,Rabi,Gujarat,360.4994608202428,1021.3884131606638,32.566366584521525,47.52188724399256,7.197448067981387,84.1449870483418,47.333266075551016,76.50104146248628,29824.391205635875,1431.539678993502,7.762349743989232,2707.963990142583,0.6001308489079701,8.0,0
Groundnut,2006,Rabi,Karnataka,345.1896224132302,558.7301671015424,20.377641215276,52.41880527222679,6.773399651301772,127.29048017932998,45.4182353202886,23.18978100637453,27960.83419199777,729.081960288018,3.0471413849914115,1245.31694583312,-0.0007535637625655111,8.0,0
Maize,2017,Summer,Gujarat,630.2043115693533,794.3116712073029,23.963994632213232,37.70695855360079,6.1256841995613645,150.66129137938822,42.80697079043541,92.41678827619602,59691.67860240374,1169.2488760122135,3.157556769457252,1675.679355865588,0.24438714241305737,8.0,0
Rice,2016,Kharif,Odisha,2434.6438394268944,794.0863692368927,24.37138040802449,45.16620660985885,5.847255980972621,117.1941330161032,33.87510326018733,55.80286398198236,152808.13166825447,4627.665714038388,5.626750827633124,1724.5656489629387,-0.03434236699107117,8.0,0
Sugarcane,2005,Whole Year,Andhra Pradesh,92.0289317509823,920.2360397042884,24.85000669464357,54.47388669880321,6.718719768718243,160.9215091951386,55.18027498180005,120.89298507942009,7737.585298226945,275.0927486370832,8.00384897317114,1782.0008033572285,0.1632066789446559,8.0,0
Groundnut,2004,Rabi,Tamil Nadu,2949.2553446590714,827.9455632344142,23.606289423003265,44.820382213251925,6.715304003811736,106.44039867335464,75.5305733487191,93.72341709117268,244420.8482241579,4877.347909225874,2.190863222407176,1632.7547307603918,0.18635520460391583,8.0,0
Wheat,2009,Kharif,Maharashtra,405.0504655871967,1081.1841104417038,29.37989818546978,49.03357368382271,6.389162740790151,148.72879230947808,45.51392184919822,72.37592916326672,30878.192908852685,908.3317805177415,4.3514457644762565,2325.587782256374,-0.018401490751404143,8.0,0
Rice,2013,Summer,Gujarat,3187.374968596157,778.8402989372441,25.561685265125195,43.02720714805815,6.618941123640167,81.95684282940282,53.33896121062274,91.7540284156144,173839.4573401563,8407.292281252656,4.622656132290817,1867.4022318150235,0.22014933069985365,8.0,0
Cotton,2001,Summer,Punjab,172.6320707234875,437.25908065263,28.03652777979969,25.42749421949516,6.012294754059676,121.36294186787173,34.861650714528054,119.43230639681046,19188.566496935266,402.6398206636758,2.550695041633761,2164.3833335759628,-0.5791302428187175,8.0,0
Rice,2014,Summer,Tamil Nadu,1026.2042605661163,589.5441560321162,27.535784903830304,26.116353062743656,6.556737775744433,130.10968078375345,19.74236398838204,17.96139602515038,84848.8385701696,2271.580180484083,3.237751631884883,2104.2941884596366,-0.15524787025781325,8.0,0
Cotton,2019,Whole Year,Andhra Pradesh,617.2882404990914,801.5591715284911,23.444143959266206,43.300629086006765,6.608723663877123,144.9514477221678,48.25257080819798,97.42275544614604,58446.64595949313,1405.816010266761,2.4785307510481283,1613.2972751119448,0.013195464710390611,8.0,0
Maize,2017,Rabi,Gujarat,792.8427299357351,731.607688928701,27.267360933193626,58.74684001184899,6.220426653801432,128.2881880023456,37.75425805830048,42.35269513175852,71851.52905859363,1597.3332441773846,3.4291669809155696,2072.083311983235,0.1461536250748411,8.0,0
Sugarcane,2010,Whole Year,Bihar,2424.722032337006,827.6735595118931,26.469679327114893,39.5973511238919,5.973887556811279,164.9887393688774,32.42537055976167,92.55131521606695,175892.05288849038,6074.051386673946,8.149663787265993,1976.361519253787,0.26908025308938677,8.0,0
Maize,2004,Whole Year,Andhra Pradesh,2407.866924241652,752.2214344567213,28.0431236354795,43.12191513266463,5.884493390237143,136.710337459502,21.193683703890294,124.86572421310368,215597.9029610489,5408.265843576181,4.173653024200352,2165.17483625754,-0.0491689535580761,8.0,0
Maize,2004,Summer,Punjab,7910.499067702882,971.9362462338364,22.09802061680863,57.09062674047383,7.746956847099163,113.2818327532746,23.605629728625185,76.16609249937112,781227.0033542395,21566.299505570525,4.054198378961348,1451.7624740170354,-0.06449382060386741,8.0,0
Cotton,2014,Whole Year,Bihar,4270.8955929326885,809.5851536883208,25.18083658038347,63.06902152367,5.968216189592646,114.3053673798079,50.53797433662855,105.20034561195602,267375.1151508167,10402.892986181354,2.79660106327846,1821.7003896460164,0.24134511720553342,8.0,0
Sugarcane,2007,Kharif,Karnataka,3486.683738986409,765.2204613254715,23.15146056764323,36.51621242150731,6.678098683051189,88.60975104195461,78.29614640480426,95.70657623361606,325764.1186290439,7848.609516321794,8.22701760602502,1578.1752681171877,0.36853863266722275,8.0,0
Groundnut,1999,Summer,Rajasthan,1000.5872050636856,1209.3881023064666,23.18298349626862,57.03198874736661,7.036943588083323,101.490075262545,39.33780546049595,91.38810600937964,68007.9976587551,1703.6630276904252,3.6970083547589945,1581.9580195522344,0.1252090771468911,8.0,0
Groundnut,2013,Kharif,Odisha,425.12209740387226,795.5043932821784,29.633720183701183,45.35301801102238,7.21852061080615,105.01405713973834,56.584843763670406,78.73310954311208,35542.57570966356,873.2653132369064,3.7310391065469166,2356.0464220441418,-0.032617962951200105,8.0,0
Wheat,2000,Rabi,Odisha,1036.323914570592,1281.7938061618845,28.271117695863,56.36543856822996,7.719862941666025,118.54784320296083,32.86175122636305,59.74342194894293,57774.51040733441,2173.3128525942934,4.299043924697704,2192.5341235035603,0.5587397301035198,8.0,0
Maize,2020,Summer,Andhra Pradesh,1023.5187363582544,811.9904234354299,27.31697366810489,43.72592775482079,5.861036002702438,105.32405929262316,36.77834876476776,91.01321531321965,85576.07218302006,2514.1745090221834,3.5195916998470373,2078.036840172587,0.026380888193469204,8.0,0
Wheat,2007,Kharif,Tamil Nadu,3038.210099439089,744.4474021582746,29.339214183902143,46.2410549850787,6.557583434709474,62.290086744384894,24.10950767628249,97.96886968129635,260612.54574612647,9162.5579169621,2.636016065384502,2320.7057020682573,0.06671149568610082,8.0,0
Maize,2005,Rabi,Andhra Pradesh,375.47348231242495,1091.6360025412318,22.22785659512281,45.47303873659256,6.061251500189156,153.4770161493458,42.59941657828266,106.86472977690164,22133.364548449223,1181.226567715084,4.717570651027528,1467.3427914147371,0.3798615076412685,8.0,0
Groundnut,1998,Rabi,Punjab,1811.4910525760636,1317.2665474084226,23.34192546640421,62.38265430819641,6.727823001122391,35.404434759620926,11.621100890955644,78.69549658807479,148307.81490639652,4006.901200937893,2.796241506243472,1601.0310559685051,0.2678928271140699,8.0,0
Rice,2001,Kharif,Odisha,610.0432295616362,950.403742866494,26.123029557770927,47.63475262846367,6.134641067635266,80.11125852225065,31.78803999295867,83.25483165552575,61222.49791682206,1274.997373054394,5.332264223363863,1934.7635469325112,0.15574912792050033,8.0,0
Rice,2019,Summer,Madhya Pradesh,720.7743556583986,1219.301907145575,34.47789762626826,53.67302453085817,6.628200841408111,154.92236612642333,41.23978300544076,97.21406751260427,57844.65515012496,873.544575526758,4.633955356042821,2937.347715152191,-0.11881212788718937,8.0,1
Cotton,2009,Whole Year,Rajasthan,1094.7081430648311,1096.4918369184531,25.705946718758035,40.95323563498872,6.0420505922946735,82.35369905748392,39.29093174202357,113.66469516634672,98478.80822269245,2512.574887313139,3.405675715505184,1884.7136062509642,0.02017091582530616,8.0,0
Groundnut,2018,Whole Year,Rajasthan,1095.584453853996,1169.351959202204,21.57866320092976,61.42221757008632,5.937521120432565,145.3960506783837,54.68896671597223,74.27424496343531,83598.11434480485,1642.739558346405,2.6224225721840404,1389.4395841115713,0.0879596354259775,8.0,0
Sugarcane,2019,Whole Year,Andhra Pradesh,2655.693217334549,1149.0783968516944,23.21968363816083,59.08252512632478,6.068263042016232,118.98648546976176,59.14570398536216,68.1748517225722,226680.92151324608,4921.457911350358,8.889427437777641,1586.3620365792997,0.4524704621198404,8.0,0
Cotton,1998,Whole Year,Tamil Nadu,108.87896970258942,1236.4452904288746,27.84069238447672,53.42569078720505,5.938451420703754,129.03190442739586,45.46219673080348,126.24348066485688,9252.102706992708,306.36920140583646,3.919060869801669,2140.8830861372066,0.7716905200594704,8.0,0
Cotton,2006,Kharif,Gujarat,647.8138787219051,533.44424667439,31.15711835143118,30.38508801190862,6.779049641437331,96.01687762408024,65.22597777709618,60.21227343766097,51844.8281828172,1300.7260524922792,2.6502464454758843,2538.8542021717417,-0.16429383349323262,8.0,0
Wheat,2017,Kharif,Punjab,245.56108615035336,1195.6959778804387,23.0147982995067,60.68168633213023,6.40370537643199,100.99174355999172,19.19965708756228,60.537758510258,17438.528963153007,622.414780914427,5.012143450507675,1561.775795940804,0.15087895972645834,8.0,0
Maize,2008,Kharif,Rajasthan,904.707590062648,929.5149554980152,25.808761504853003,59.012306396587945,6.669117072566873,133.44149066177891,59.63515852166001,120.75556870982815,84165.23705689242,1817.1999461835085,4.030461540255179,1897.0513805823603,-0.1351835996436996,8.0,0
Wheat,2009,Whole Year,Maharashtra,2740.364309025927,1084.34261061387,28.50380194635384,56.2350443079654,5.738700020338026,112.94104605247082,45.50020301252144,57.21662388023218,271362.74200449744,4466.864018321197,4.435367419805578,2220.4562335624605,-0.015533913406792317,8.0,0
Rice,2010,Kharif,Rajasthan,987.5196426009384,920.0628759838746,28.64769195158036,42.34917821866169,6.696491562730991,93.97579188144655,22.707595264733587,100.70489433102767,111861.09427903898,2052.660211315947,4.674264925648527,2237.723034189643,-0.14397777055288327,8.0,0
Maize,2013,Whole Year,Rajasthan,672.0465217643069,1376.6749685342363,27.60024509428063,55.07460401411118,6.372076490380628,109.23200270555787,60.86939251773912,89.7696627644933,61822.22377946983,1409.061353319602,4.396154806286871,2112.0294113136756,0.2808520010418784,8.0,0
Wheat,2019,Rabi,Maharashtra,771.1856700931995,1149.6287063413697,26.434088477154408,48.32740192597824,7.309128844292309,99.98500729578558,52.637432413493485,58.26763004948842,54170.07834634753,2315.873963762032,4.134358344428216,1972.090617258529,0.04373881694672223,8.0,0
Cotton,2018,Summer,Bihar,3946.1961393603074,705.5305793161886,26.832521743552384,51.39070295241441,7.691349308206019,65.85771792002498,39.385968017648544,71.23877795781145,423701.2271838556,8994.269278807888,2.2761824209730395,2019.9026092262861,0.08179718425354818,8.0,0
Groundnut,2012,Whole Year,Madhya Pradesh,292.3423689463576,1390.4694738714395,28.08444454442794,55.62161157150141,6.83633580610363,113.34685248934542,64.67725918556098,138.11974095283142,33983.5684684093,745.6288963120908,2.8833138028126144,2170.1333453313528,0.0048904457033565555,8.0,0
Sugarcane,2010,Whole Year,Tamil Nadu,762.8713167361603,773.2233622471942,28.284448979454147,35.49100677162699,7.005415847199172,134.64430315160635,48.61058431929386,126.73240918172004,42753.46949067846,1780.5655546276882,7.861933256899924,2194.1338775344975,0.10794429109545021,8.0,0
Sugarcane,2005,Kharif,Gujarat,403.547817102852,715.1512804674256,29.163182252354986,42.08570903340704,6.5924516091313645,109.77543115834926,61.62792433554496,123.97758157713456,28798.51592942904,980.1409348439576,7.981233246432353,2299.581870282598,0.12037263274930056,8.0,0
Wheat,1999,Rabi,Tamil Nadu,833.2362458390393,582.154124622389,22.37780555946408,48.87314640931602,6.769191935127084,105.3200057138773,53.723867350207584,156.02920233684034,50815.32915446011,1401.1963145125246,2.854363273044739,1485.3366671356894,-0.1658369749217192,8.0,0
Sugarcane,2014,Kharif,Bihar,2783.7814519867766,348.90452620104054,33.70376271985956,25.0,6.401135222073155,121.53624303349577,30.275857736552226,134.52748505942122,235749.1043087532,6445.832766712571,7.638671431574415,2844.451526383147,-0.4650211555904842,8.0,0
Sugarcane,1997,Rabi,Odisha,360.5260162729606,584.1160773236332,24.221737800196905,45.32187258912248,6.653234934519318,74.43219270767068,21.52260215621295,135.31838653560942,29662.757504953715,520.3105365597123,6.921599454080479,1706.6085360236286,-0.28967909476508635,8.0,0
Cotton,2013,Rabi,Odisha,574.5926580709469,533.1249962730258,23.72726913965896,42.69495821229964,6.412000493473924,41.16395257067994,30.432600578653563,99.47612244324904,44002.00637508275,1161.1849686748872,2.7817567057450963,1647.2722967590753,-0.35168737061441624,8.0,0
Wheat,2008,Whole Year,Bihar,223.14789059976616,687.7951761895114,23.314918352557605,51.83123333553471,6.755748235430096,143.33641359905818,52.698448088810345,83.90806190268172,13566.041849030666,555.6176406498134,3.8065718014418346,1597.7902023069125,0.0546033109807423,8.0,0
Groundnut,2015,Summer,Madhya Pradesh,624.4872367745395,1234.6368318006648,27.6636593994405,58.19135164228379,6.852324629859344,131.30340593530087,39.21244212792857,71.27667049167002,33468.4535331092,1510.2171861179538,3.1095344858336054,2119.63912793286,-0.10772959816536506,8.0,0
Rice,2019,Kharif,Bihar,229.2871752859185,829.1290791744542,29.164181905379664,39.71835370347104,6.658409053811677,40.04672207324751,53.56397916700736,52.53340688488019,16883.783079790803,535.2122456405473,4.682997631407494,2299.7018286455595,0.2713120161323269,8.0,0
Maize,2010,Rabi,Karnataka,816.3604506918243,601.261250064362,18.423140945471047,57.00291798482902,6.719188705504012,104.3580501418873,38.92113237569114,94.75704326616884,91686.2323556615,1704.0964357538296,3.577714109596093,1010.7769134565257,0.07531004543954224,8.0,0
Cotton,2010,Summer,Tamil Nadu,2011.8700188789276,375.1138529536086,25.66586894825024,47.05121174735299,7.561479831266617,109.74356162989903,19.995714705290283,104.6864311998972,208313.44709175048,5143.111044387454,2.7056049692613207,1879.9042737900286,-0.4625029814367234,8.0,0
Sugarcane,2008,Summer,Andhra Pradesh,872.6545107029287,723.8199647998125,22.85112537782696,42.25590462422652,6.559387329558288,94.72446500185444,54.90366778106279,86.12031053513246,91232.3716941888,1585.5049336961197,7.140749815353988,1542.1350453392351,-0.08506928539830763,8.0,0
Sugarcane,2005,Whole Year,Rajasthan,453.4780087600095,694.1003337863599,24.51461827688183,48.04347556849965,7.024396264817951,79.40788637574772,62.44193117177497,93.2522226180951,18036.712874911,1025.3606136324088,7.560402675158493,1741.7541932258196,-0.3542122710335163,8.0,0
Groundnut,1999,Kharif,Odisha,813.7877955772346,617.0948464810342,21.190166631172207,51.905577107381866,6.491465049640348,108.02445380728912,45.28725640912201,95.9164721499685,67185.46998762856,1801.0744905225874,3.4168883764786027,1342.8199957406648,-0.249574892756623,8.0,0
Maize,1997,Whole Year,Punjab,267.8954068213399,953.9684435703052,23.162634175176365,61.1308606626645,7.022166072768101,83.13827055052977,43.78069134009307,66.30618145067251,31087.95203650965,848.4355891887269,4.0169067748245375,1579.5161010211636,-0.08178815496686674,8.0,0
Rice,2014,Whole Year,Gujarat,339.3152897043455,471.101222403428,24.417148879585447,54.38560748207842,7.128411840638935,108.25678787492224,63.1505630866271,86.66254240394194,23516.32064617948,863.9275571693644,4.695329512787325,1730.0578655502536,-0.2619618656196116,8.0,0
Groundnut,2018,Kharif,Tamil Nadu,752.1112900021345,1044.7745927304086,24.340772623386243,43.0399392260625,7.1640358652374605,61.93217660962232,57.18755082213404,70.76700467121168,60626.8403356215,2297.4382743819124,3.5489072804148662,1720.8927148063492,0.49704742770922594,8.0,0
Sugarcane,1998,Summer,Gujarat,7562.27994450385,776.0501570858312,30.582324886824257,36.93747424114352,7.056552864927216,128.1251736658139,68.18924810665261,88.86915762837229,601514.1012438543,14162.556422045567,7.53845009449858,2469.8789864189107,0.21577822956756734,8.0,0
Maize,2004,Summer,Maharashtra,767.2875003518628,1047.8107009177247,20.703957519463856,61.55344906495233,7.259338302620346,166.1937819686672,63.4447096027174,98.72846355014232,63791.97337014579,1954.422924529288,3.9261720801256814,1284.4749023356626,-0.04870094550741885,8.0,0
